No,CUSTOM.date [local], CUSTOM.updateTime [local], OSD.flyTime, OSD.flyTime [s], OSD.latitude, OSD.longitude, OSD.height [ft], OSD.heightMax [ft], OSD.vpsHeight [ft], OSD.altitude [ft], OSD.hSpeed [MPH], OSD.hSpeedMax [MPH], OSD.xSpeed [MPH], OSD.xSpeedMax [MPH], OSD.ySpeed [MPH], OSD.ySpeedMax [MPH], OSD.zSpeed [MPH], OSD.zSpeedMax [MPH], OSD.pitch, OSD.roll, OSD.yaw, OSD.yaw [360], OSD.flycState, OSD.flycCommand, OSD.flightAction, OSD.gpsNum, OSD.gpsLevel, OSD.isGPSUsed, OSD.nonGPSCause, OSD.droneType, OSD.isSwaveWork, OSD.waveError, OSD.goHomeStatus, OSD.batteryType, OSD.ctrlDevice, OSD.isOnGround, OSD.isMotorOn, OSD.isMotorBlocked, OSD.motorStartFailedCause, OSD.motorFailReason, OSD.isImuPreheated, OSD.imuInitFailReason, OSD.isAcceletorOverRange, OSD.isBarometerDeadInAir, OSD.isCompassError, OSD.isGoHomeHeightModified, OSD.canIOCWork, OSD.isNotEnoughForce, OSD.isOutOfLimit, OSD.isPropellerCatapult, OSD.isVibrating, OSD.isVisionUsed, OSD.voltageWarning, GIMBAL.mode, GIMBAL.pitch, GIMBAL.roll, GIMBAL.yaw, GIMBAL.yaw [360], GIMBAL.isPitchAtLimit, GIMBAL.isRollAtLimit, GIMBAL.isYawAtLimit, GIMBAL.isStuck, CAMERA.isPhoto, CAMERA.isVideo, CAMERA.filename, CAMERA.sdCardIsInserted, CAMERA.sdCardState, RC.downlinkSignal, RC.uplinkSignal, RC.aileron, RC.elevator, RC.throttle, RC.rudder, RC.mode, RC.goHomeDepressed, RC.recordDepressed, RC.shutterDepressed, RC.playbackDepressed, RC.wheelDepressed, RC.wheelOffset, RC.custom1Depressed, RC.custom2Depressed, RC.custom3Depressed, RC.custom4Depressed, BATTERY.chargeLevel, BATTERY.currentPV [V], BATTERY.currentCapacity [mAh], BATTERY.fullCapacity [mAh], BATTERY.voltage [V], BATTERY.isCellVoltageEstimated, BATTERY.cellVoltage1 [V], BATTERY.cellVoltage2 [V], BATTERY.cellVoltage3 [V], BATTERY.cellVoltage4 [V], BATTERY.cellVoltage5 [V], BATTERY.cellVoltage6 [V], BATTERY.maxCellVoltageDeviation, BATTERY.isCellVoltageDeviationHigh, BATTERY.isVoltageLow, BATTERY.current [A], BATTERY.temperature [F], BATTERY.minTemperature [F], BATTERY.maxTemperature [F], BATTERY.usefulTime [s], BATTERY.goHomeTime [s], BATTERY.landTime [s], BATTERY.goHomeBattery, BATTERY.landBattery, BATTERY.safeFlyRadius, BATTERY.volumeConsume, BATTERY.status, BATTERY.goHomeStatus, BATTERY.goHomeCountdown, BATTERY.lowWarning, BATTERY.lowWarningGoHome, BATTERY.seriousLowWarning, BATTERY.seriousLowWarningLanding, BATTERY.timesCharged, MC.failSafeAction, HOME.latitude, HOME.longitude, HOME.distance [ft], HOME.height [ft], HOME.heightLimit [ft], HOME.isHomeRecord, HOME.goHomeMode, HOME.aircraftHeadDirection, HOME.isDynamicHomePointEnabled, HOME.isReachedLimitDistance, HOME.isReachedLimitHeight, HOME.isCompassCeleing, HOME.compassCeleStatus, HOME.isMultipleFlightModeEnabled, HOME.isBeginnerMode, HOME.isIOCEnabled, HOME.iocMode, HOME.goHomeHeight [ft], HOME.courseLockAngle, HOME.forceLandingHeight [ft], HOME.wind, HOME.dataRecorderFileIndex, RECOVER.appType, RECOVER.appVersion, RECOVER.aircraftName, RECOVER.aircraftSerial, RECOVER.cameraSerial, RECOVER.rcSerial, RECOVER.batterySerial, DETAILS.totalTime [s], DETAILS.totalDistance [ft], DETAILS.maxHeight [ft], DETAILS.maxHorizontalSpeed [MPH], DETAILS.maxVerticalSpeed [MPH], DETAILS.photoNum, DETAILS.videoTime [s], DETAILS.aircraftName, DETAILS.aircraftSerial, DETAILS.cameraSerial, DETAILS.rcSerial, DETAILS.batterySerial, DETAILS.appName, DETAILS.appType, DETAILS.appVersion, APPGPS.latitude, APPGPS.longitude, APPGPS.accuracy, APP.message, APP.tip, APP.warning
2114,6/20/2018,14:36.1,3m 34.0s,214,39.96119452,-106.2164502,3.6,210,3.9,8132,0,65.8,0,58.2,0,55.9,0,9.2,-2.5,-6,87.2,87.2,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-27.4,0,-41.1,318.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.826,FALSE,3.653,3.645,3.653,3.621,3.652,3.633,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23360.87,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1.1,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
2115,6/20/2018,14:36.2,3m 34.1s,214.1,39.96119449,-106.2164502,3.6,210,3.9,8132,0,65.8,0,58.2,0,55.9,0,9.2,-2.6,-5.9,87.2,87.2,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-24.7,0,-41.7,318.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.826,FALSE,3.653,3.645,3.653,3.621,3.652,3.633,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23360.87,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1.1,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
2116,6/20/2018,14:36.3,3m 34.2s,214.2,39.96119443,-106.2164503,3.6,210,3.9,8132,0,65.8,0,58.2,0,55.9,0,9.2,-2.4,-5.8,87.2,87.2,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-22.3,0,-42.3,317.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.826,FALSE,3.653,3.645,3.653,3.621,3.652,3.633,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23360.87,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,Obstacle Avoidance disabled. Landing gear lowered. Obstacle Avoidance has been disabled.
2117,6/20/2018,14:36.4,3m 34.3s,214.3,39.96119441,-106.2164503,3.6,210,3.9,8132,0,65.8,0,58.2,0,55.9,0,9.2,-2.4,-5.8,87.2,87.2,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-20.1,0,-42.8,317.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.826,FALSE,3.653,3.645,3.653,3.621,3.652,3.633,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23360.87,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1.1,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
2118,6/20/2018,14:36.5,3m 34.4s,214.4,39.96119438,-106.2164503,3.6,210,3.9,8132,0,65.8,0,58.2,0,55.9,0,9.2,-2.3,-5.8,87.1,87.1,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-18.1,0,-43.2,316.8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.826,FALSE,3.653,3.645,3.653,3.621,3.652,3.633,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23360.87,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
2119,6/20/2018,14:36.6,3m 34.5s,214.5,39.9611944,-106.2164503,3.9,210,3.9,8132,0,65.8,0,58.2,0,55.9,0,9.2,-2.4,-5.5,87.2,87.2,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-16.3,0,-43.6,316.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.87,FALSE,3.658,3.65,3.654,3.619,3.649,3.63,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23315.54,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1.1,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
2120,6/20/2018,14:36.7,3m 34.6s,214.6,39.96119438,-106.2164504,3.9,210,3.9,8132,0,65.8,0,58.2,0,55.9,0,9.2,-2.5,-5.4,87.2,87.2,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-14.7,0,-44,316,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.87,FALSE,3.658,3.65,3.654,3.619,3.649,3.63,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23315.54,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
2121,6/20/2018,14:36.8,3m 34.7s,214.7,39.96119438,-106.2164504,3.9,210,3.9,8132,0,65.8,0,58.2,0,55.9,0,9.2,-2.4,-5.2,87.2,87.2,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-13.1,0,-44.3,315.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.87,FALSE,3.658,3.65,3.654,3.619,3.649,3.63,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23315.54,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
2122,6/20/2018,14:36.9,3m 34.8s,214.8,39.96119441,-106.2164505,3.6,210,3.9,8132,0,65.8,0.2,58.2,0,55.9,0,9.2,-2.5,-5.2,87.1,87.1,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-11.5,0,-44.6,315.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.87,FALSE,3.658,3.65,3.654,3.619,3.649,3.63,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23315.54,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1.1,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
2123,6/20/2018,14:37.1,3m 34.9s,214.9,39.96119447,-106.2164505,3.6,210,3.9,8132,0,65.8,0,58.2,0,55.9,0,9.2,-2.7,-4.6,87.1,87.1,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-8.4,0,-45.1,314.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.87,FALSE,3.658,3.65,3.654,3.619,3.649,3.63,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23315.54,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1.1,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
2124,6/20/2018,14:37.2,3m 35.1s,215.1,39.96119468,-106.2164506,3.6,210,3.6,8132,0,65.8,0.2,58.2,0,55.9,0,9.2,-2.7,-4,87.1,87.1,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-6.8,0,-45.4,314.6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.87,FALSE,3.658,3.65,3.654,3.619,3.649,3.63,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23315.54,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1.1,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
2125,6/20/2018,14:37.3,3m 35.2s,215.2,39.9611948,-106.2164507,3.6,210,3.6,8132,0,65.8,0.2,58.2,0,55.9,0,9.2,-2.8,-3.8,87.2,87.2,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-5.2,0,-45.6,314.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.87,FALSE,3.658,3.65,3.654,3.619,3.649,3.63,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23315.54,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1.1,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
2126,6/20/2018,14:37.4,3m 35.3s,215.3,39.96119491,-106.2164507,3.6,210,3.6,8132,0,65.8,0.2,58.2,0,55.9,0,9.2,-2.7,-3.9,87.1,87.1,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-3.6,0,-45.8,314.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.87,FALSE,3.658,3.65,3.654,3.619,3.649,3.63,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23315.54,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1.2,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
2127,6/20/2018,14:37.5,3m 35.4s,215.4,39.96119504,-106.2164508,3.6,210,3.6,8132,0,65.8,0.2,58.2,0,55.9,0,9.2,-2.8,-3.9,87.2,87.2,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-2,0,-46,314,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.851,FALSE,3.653,3.645,3.653,3.618,3.649,3.633,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23315.54,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1.2,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
2128,6/20/2018,14:37.6,3m 35.5s,215.5,39.96119516,-106.2164508,3.6,210,3.6,8132,0,65.8,0.2,58.2,0,55.9,0,9.2,-2.9,-3.4,87.1,87.1,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-0.4,0,-46.1,313.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.885,FALSE,3.653,3.645,3.653,3.618,3.649,3.633,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23245.94,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1.2,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
2129,6/20/2018,14:37.7,3m 35.6s,215.6,39.96119534,-106.2164508,3.6,210,3.6,8132,0,65.8,0.5,58.2,0,55.9,0,9.2,-2.6,-3.1,87,87,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-46.3,313.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.885,FALSE,3.653,3.645,3.653,3.618,3.649,3.633,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23245.94,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1.2,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
2130,6/20/2018,14:37.8,3m 35.7s,215.7,39.96119552,-106.2164509,3.6,210,3.6,8132,0,65.8,0.5,58.2,0,55.9,0,9.2,-2.8,-2.7,87,87,Auto Landing,Auto Landing,Landing (App Auto),20,5,TRUE,,Inspire 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-46.5,313.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,29,,,,21.885,FALSE,3.653,3.645,3.653,3.618,3.649,3.633,0.115,FALSE,FALSE,,,,,380,0,0,15,10,1482,23245.94,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119207,-106.2164525,1.3,8169.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,23,Calm,30,Android, 4.2.16,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,232.2,8105.6,210,63.7,11.4,0,232,DF027,095XE1600202GT,09CLDC9005006P,09KL3A0J6C,09UADBH03101G8,,Android, 4.2.16,,,,,,
