CUSTOM.date [local], CUSTOM.updateTime [local], OSD.flyTime, OSD.flyTime [s], OSD.latitude, OSD.longitude, OSD.height [ft], OSD.heightMax [ft], OSD.vpsHeight [ft], OSD.altitude [ft], OSD.hSpeed [MPH], OSD.hSpeedMax [MPH], OSD.xSpeed [MPH], OSD.xSpeedMax [MPH], OSD.ySpeed [MPH], OSD.ySpeedMax [MPH], OSD.zSpeed [MPH], OSD.zSpeedMax [MPH], OSD.pitch, OSD.roll, OSD.yaw, OSD.yaw [360], OSD.flycState, OSD.flycCommand, OSD.flightAction, OSD.gpsNum, OSD.gpsLevel, OSD.isGPSUsed, OSD.nonGPSCause, OSD.droneType, OSD.isSwaveWork, OSD.waveError, OSD.goHomeStatus, OSD.batteryType, OSD.ctrlDevice, OSD.isOnGround, OSD.isMotorOn, OSD.isMotorBlocked, OSD.motorStartFailedCause, OSD.motorFailReason, OSD.isImuPreheated, OSD.imuInitFailReason, OSD.isAcceletorOverRange, OSD.isBarometerDeadInAir, OSD.isCompassError, OSD.isGoHomeHeightModified, OSD.canIOCWork, OSD.isNotEnoughForce, OSD.isOutOfLimit, OSD.isPropellerCatapult, OSD.isVibrating, OSD.isVisionUsed, OSD.voltageWarning, GIMBAL.mode, GIMBAL.pitch, GIMBAL.roll, GIMBAL.yaw, GIMBAL.yaw [360], GIMBAL.isPitchAtLimit, GIMBAL.isRollAtLimit, GIMBAL.isYawAtLimit, GIMBAL.isStuck, CAMERA.isPhoto, CAMERA.isVideo, CAMERA.filename, CAMERA.sdCardIsInserted, CAMERA.sdCardState, RC.downlinkSignal, RC.uplinkSignal, RC.aileron, RC.elevator, RC.throttle, RC.rudder, RC.mode, RC.goHomeDepressed, RC.recordDepressed, RC.shutterDepressed, RC.playbackDepressed, RC.wheelDepressed, RC.wheelOffset, RC.custom1Depressed, RC.custom2Depressed, RC.custom3Depressed, RC.custom4Depressed, BATTERY.chargeLevel, BATTERY.currentPV [V], BATTERY.currentCapacity [mAh], BATTERY.fullCapacity [mAh], BATTERY.voltage [V], BATTERY.isCellVoltageEstimated, BATTERY.cellVoltage1 [V], BATTERY.cellVoltage2 [V], BATTERY.maxCellVoltageDeviation, BATTERY.isCellVoltageDeviationHigh, BATTERY.isVoltageLow, BATTERY.current [A], BATTERY.temperature [F], BATTERY.minTemperature [F], BATTERY.maxTemperature [F], BATTERY.usefulTime [s], BATTERY.goHomeTime [s], BATTERY.landTime [s], BATTERY.goHomeBattery, BATTERY.landBattery, BATTERY.safeFlyRadius, BATTERY.volumeConsume, BATTERY.status, BATTERY.goHomeStatus, BATTERY.goHomeCountdown, BATTERY.lowWarning, BATTERY.lowWarningGoHome, BATTERY.seriousLowWarning, BATTERY.seriousLowWarningLanding, BATTERY.timesCharged, MC.failSafeAction, HOME.latitude, HOME.longitude, HOME.distance [ft], HOME.height [ft], HOME.heightLimit [ft], HOME.isHomeRecord, HOME.goHomeMode, HOME.aircraftHeadDirection, HOME.isDynamicHomePointEnabled, HOME.isReachedLimitDistance, HOME.isReachedLimitHeight, HOME.isCompassCeleing, HOME.compassCeleStatus, HOME.isMultipleFlightModeEnabled, HOME.isBeginnerMode, HOME.isIOCEnabled, HOME.iocMode, HOME.goHomeHeight [ft], HOME.courseLockAngle, HOME.forceLandingHeight [ft], HOME.wind, HOME.dataRecorderFileIndex, RECOVER.appType, RECOVER.appVersion, RECOVER.aircraftName, RECOVER.aircraftSerial, RECOVER.cameraSerial, RECOVER.rcSerial, RECOVER.batterySerial, DETAILS.totalTime [s], DETAILS.totalDistance [ft], DETAILS.maxHeight [ft], DETAILS.maxHorizontalSpeed [MPH], DETAILS.maxVerticalSpeed [MPH], DETAILS.photoNum, DETAILS.videoTime [s], DETAILS.aircraftName, DETAILS.aircraftSerial, DETAILS.cameraSerial, DETAILS.rcSerial, DETAILS.batterySerial, DETAILS.appName, DETAILS.appType, DETAILS.appVersion, APPGPS.latitude, APPGPS.longitude, APPGPS.accuracy, APP.message, APP.tip, APP.warning
8/29/2017,22:37.3,13m 1.0s,781,39.96124841,-106.2168032,295.9,298.2,,8424,13.3,36.7,-2,14.8,13,30.4,0,9.8,-4.1,-3.6,99.6,99.6,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.5,99.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,22.038,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,432,5,36,17,12,1684.8,24008.91,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,114.9,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:37.4,13m 1.1s,781.1,39.9612475,-106.2167965,295.9,298.2,,8424,13,36.7,-2,14.8,12.8,30.4,-0.2,9.8,-4.2,-3.7,99.7,99.7,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.5,99.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,22.038,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,432,5,36,17,12,1684.8,24008.91,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,113,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:37.5,13m 1.2s,781.2,39.96124655,-106.21679,295.9,298.2,,8424,12.8,36.7,-2.5,14.8,12.5,30.4,-0.2,9.8,-4.5,-4.5,99.7,99.7,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.5,99.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,22.038,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,432,5,36,17,12,1684.8,24008.91,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,111.1,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:37.6,13m 1.3s,781.3,39.96124532,-106.2167835,296.3,298.2,,8424,12.7,36.7,-2.7,14.8,12.5,30.4,-0.5,9.8,-4.8,-5.4,99.8,99.8,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.5,99.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,22.038,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,432,5,36,17,12,1684.8,24008.91,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,109.2,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:37.7,13m 1.4s,781.4,39.96124411,-106.216777,296.3,298.2,,8424,12.7,36.7,-2.7,14.8,12.3,30.4,-0.5,9.8,-4.8,-6.3,99.7,99.7,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.5,99.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,22.045,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,430,4,36,17,12,1677,24055.41,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,107.4,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:37.8,13m 1.5s,781.5,39.96124278,-106.2167705,296.3,298.2,,8424,12.7,36.7,-2.5,14.8,12.3,30.4,-0.5,9.8,-4.5,-7.1,99.6,99.6,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.5,99.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,22.045,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,430,4,36,17,12,1677,24055.41,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,105.5,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:37.9,13m 1.6s,781.6,39.96124156,-106.2167641,296.6,298.2,,8425,12.7,36.7,-2.5,14.8,12.1,30.4,-0.5,9.8,-4.4,-7.5,99.5,99.5,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.5,99.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,22.045,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,430,4,36,17,12,1677,24055.41,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,103.7,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:38.0,13m 1.7s,781.7,39.96124037,-106.2167578,296.6,298.2,,8425,12.6,36.7,-2.2,14.8,12.1,30.4,-0.2,9.8,-4.3,-7.4,99.5,99.5,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.5,99.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,22.045,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,430,4,36,17,12,1677,24055.41,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,101.9,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:38.1,13m 1.8s,781.8,39.96123934,-106.2167515,296.6,298.2,,8425,12.4,36.7,-2.2,14.8,11.9,30.4,-0.2,9.8,-4.1,-7.1,99.5,99.5,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.5,99.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,22.045,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,430,4,36,17,12,1677,24055.41,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,100.1,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:38.2,13m 1.9s,781.9,39.96123827,-106.2167453,296.6,298.2,,8425,12.2,36.7,-2,14.8,11.9,30.4,0,9.8,-4.1,-7,99.4,99.4,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.5,99.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,22.045,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,430,4,36,17,12,1677,24055.41,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,98.3,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:38.4,13m 2.0s,782,39.96123726,-106.2167392,296.6,298.2,,8425,12,36.7,-2.2,14.8,11.6,30.4,0,9.8,-4.3,-7.2,99.4,99.4,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.5,99.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,22.045,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,430,4,36,17,12,1677,24055.41,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,96.5,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:38.5,13m 2.1s,782.1,39.96123618,-106.2167332,296.6,298.2,,8425,11.8,36.7,-2.2,14.8,11.6,30.4,0,9.8,-4.2,-7.9,99.3,99.3,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.5,99.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,22.045,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,430,4,36,17,12,1677,24055.41,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,94.8,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:38.8,13m 2.2s,782.2,39.96123514,-106.2167273,296.3,298.2,,8424,11.6,36.7,-2.5,14.8,11.4,30.4,0,9.8,-4.1,-8.4,99.3,99.3,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.5,99.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,22.045,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,430,4,36,17,12,1677,24055.41,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,93.1,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:38.9,13m 2.3s,782.3,39.961234,-106.2167214,296.3,298.2,,8424,11.6,36.7,-2.2,14.8,11.4,30.4,0,9.8,-4,-8.8,99.2,99.2,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.5,99.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,22.045,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,430,4,36,17,12,1677,24055.41,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,91.4,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:38.9,13m 2.4s,782.4,39.96123297,-106.2167154,296.3,298.2,,8424,11.7,36.7,-2,14.8,11.4,30.4,0.2,9.8,-3.4,-8.8,99.1,99.1,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.4,99.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,21.994,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,428,3,36,17,12,1669.2,24078.78,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,89.7,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:39.1,13m 2.5s,782.5,39.96123212,-106.2167095,296.3,298.2,,8424,11.6,36.7,-1.6,14.8,11.2,30.4,0,9.8,-2.9,-7.4,98.9,98.9,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.4,99.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,21.994,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,428,3,36,17,12,1669.2,24078.78,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,88.1,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
8/29/2017,22:39.3,13m 2.7s,782.7,39.96123053,-106.2166977,296.3,298.2,,8424,11.4,36.7,-1.6,14.8,11,30.4,0,9.8,-3.7,-6.7,99,99,Go Home,Auto Fly,Go Home (App Auto),16,5,TRUE,,Inspire 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,99.4,99.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,,,1024,1024,1024,1024,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,34,5796.866,256,44543,21.994,FALSE,62.726,,1009.502,TRUE,FALSE,2977.792,,7543,,428,3,36,17,12,1669.2,24078.78,,Idle,0,15,FALSE,7,TRUE,,Go Home,39.96119499,-106.2163983,84.7,8098.6,984.3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Course Lock,98.4,42.4,23,Calm,8,Android, 4.1.5,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,344.859,5668,298.2,36.6,9.8,0,0,DF025,095XDCK002002W,09CLDCL005020S,09KL3A02SL,09UADBH03101H2,,Android, 4.1.5,,,,,,
