date,time,message
2017-08-28,11:04:29.434,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
2017-08-28,11:04:29.434,upgrade progress 53%
2017-08-28,11:04:29.936,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
2017-08-28,11:04:29.936,upgrade progress 53%
2017-08-28,11:04:30.439,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
2017-08-28,11:04:30.440,upgrade progress 53%
2017-08-28,11:04:30.946,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 29%"
2017-08-28,11:04:30.946,upgrade progress 53%
2017-08-28,11:04:31.441,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 30%"
2017-08-28,11:04:31.447,upgrade progress 54%
2017-08-28,11:04:31.936,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 31%"
2017-08-28,11:04:31.936,upgrade progress 54%
2017-08-28,11:04:32.441,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 32%"
2017-08-28,11:04:32.441,upgrade progress 54%
2017-08-28,11:04:32.942,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 34%"
2017-08-28,11:04:32.948,upgrade progress 55%
2017-08-28,11:04:33.441,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 35%"
2017-08-28,11:04:33.442,upgrade progress 55%
2017-08-28,11:04:33.933,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 37%"
2017-08-28,11:04:33.936,upgrade progress 56%
2017-08-28,11:04:34.441,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 37%"
2017-08-28,11:04:34.441,upgrade progress 56%
2017-08-28,11:04:34.929,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 38%"
2017-08-28,11:04:34.929,upgrade progress 56%
2017-08-28,11:04:35.435,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 40%"
2017-08-28,11:04:35.435,upgrade progress 56%
2017-08-28,11:04:35.942,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 41%"
2017-08-28,11:04:35.942,upgrade progress 56%
2017-08-28,11:04:36.439,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 42%"
2017-08-28,11:04:36.446,upgrade progress 57%
